Customer_id,Age,Gender,City,Tenure (months),Monthly spend,Total orders,App usage time,Days since last login,Cart abandon rate,Support tickets,Discount usage,Payment method,Churn,Customer status,Spending segment,Engagement segment,Activity status,Revenue per order,Order frequency,Customer risk level
229165,53,Male,Pune,82,19061,20,102,237,0.1,5,0.75,NetBanking,No,stayed,High,Medium,Churn Risk,78150,0.24,Medium Risk
229166,19,Female,Pune,117,4438,57,209,20,0.3,14,0.24,Card,No,stayed,Low,High,Active,9110,0.49,Medium Risk
229167,21,Female,Mumbai,77,18814,142,265,214,0.32,27,0.48,COD,Yes,churned,High,High,Churn Risk,10202,1.84,Medium Risk
229168,33,Female,Kolkata,71,2722,351,123,76,0.93,12,0.29,UPI,No,stayed,Low,Medium,Dormant,551,4.94,Medium Risk
229169,21,Female,Hyderabad,59,11157,382,89,162,0.58,16,0.72,UPI,No,stayed,Medium,Medium,Churn Risk,1723,6.47,Medium Risk
229170,26,Female,Kolkata,114,9823,265,119,140,0.91,10,0.15,NetBanking,Yes,churned,Medium,Medium,Churn Risk,4226,2.32,Medium Risk
229171,66,Male,Pune,26,11499,325,53,24,0.79,6,0.65,NetBanking,No,stayed,Medium,Low,Active,920,12.5,Medium Risk
229172,38,Male,Hyderabad,44,17223,45,288,360,1,10,0.14,COD,Yes,churned,High,High,Churn Risk,16840,1.02,Medium Risk
229173,40,Male,Pune,109,19694,176,200,356,0.48,11,0.51,NetBanking,No,stayed,High,High,Churn Risk,12197,1.61,Medium Risk
229174,69,Male,Pune,6,8574,66,170,107,0.45,25,0.37,NetBanking,No,stayed,Medium,Medium,Churn Risk,779,11,Medium Risk
229175,19,Female,Delhi,65,11670,383,277,312,0.41,9,0.16,NetBanking,Yes,churned,Medium,High,Churn Risk,1981,5.89,Medium Risk
229176,20,Female,Kolkata,61,1709,172,181,197,0.54,16,0.43,COD,Yes,churned,Low,High,Churn Risk,606,2.82,Medium Risk
229178,43,Male,Mumbai,84,9500,220,92,215,0.46,12,0.1,UPI,No,stayed,Medium,Medium,Churn Risk,3627,2.62,Medium Risk
229179,64,Female,Delhi,22,1585,291,200,98,0.07,10,0.78,NetBanking,No,stayed,Low,High,Churn Risk,120,13.23,Medium Risk
229180,24,Male,Kolkata,84,2863,88,55,323,0.06,13,0.47,NetBanking,No,stayed,Low,Low,Churn Risk,2733,1.05,Medium Risk
229181,53,Male,Chennai,62,13653,14,57,86,0.41,22,0.3,Card,Yes,churned,Medium,Low,Dormant,60463,0.23,Medium Risk
229182,61,Male,Chennai,86,10543,185,24,247,0.77,12,0.48,UPI,No,stayed,Medium,Low,Churn Risk,4901,2.15,High Risk
229183,50,Male,Pune,58,1456,279,108,322,0.38,9,0.64,NetBanking,No,stayed,Low,Medium,Churn Risk,303,4.81,Medium Risk
229184,66,Male,Mumbai,39,14895,26,150,164,0.45,20,0.06,COD,No,stayed,Medium,Medium,Churn Risk,22343,0.67,Medium Risk
229185,53,Male,Chennai,102,14819,89,147,129,0.79,1,0.33,Card,No,stayed,Medium,Medium,Churn Risk,16984,0.87,Medium Risk
229186,21,Female,Kolkata,62,8969,270,66,272,0.86,25,0.23,UPI,Yes,churned,Medium,Low,Churn Risk,2060,4.35,Medium Risk
229187,40,Female,Mumbai,64,14987,87,100,334,0.4,27,0.56,COD,No,stayed,Medium,Medium,Churn Risk,11025,1.36,Medium Risk
229189,58,Male,Delhi,80,16550,15,15,87,0.19,4,0.55,Card,No,stayed,High,Low,Dormant,88267,0.19,Medium Risk
229190,43,Female,Hyderabad,91,17008,193,52,49,0.01,6,0.79,NetBanking,No,stayed,High,Low,Dormant,8019,2.12,Medium Risk
229191,45,Male,Hyderabad,13,6613,347,146,79,0.08,21,0.86,Card,No,stayed,Medium,Medium,Dormant,248,26.69,Medium Risk
229192,45,Male,Kolkata,95,7865,374,139,77,0.55,22,0.58,NetBanking,No,stayed,Medium,Medium,Dormant,1998,3.94,Medium Risk
229193,38,Male,Pune,107,649,366,149,326,0.78,12,0.79,UPI,Yes,churned,Low,Medium,Churn Risk,190,3.42,Medium Risk
229194,27,Male,Delhi,60,5445,15,50,168,0.88,13,0.74,Card,No,stayed,Medium,Low,Churn Risk,21780,0.25,Medium Risk
229196,68,Female,Bangalore,58,1086,339,27,146,0.92,25,0.03,COD,Yes,churned,Low,Low,Churn Risk,186,5.84,High Risk
229197,68,Male,Bangalore,70,6936,3,97,39,0.83,13,0.99,COD,Yes,churned,Medium,Medium,Dormant,161840,0.04,Medium Risk
229198,32,Female,Hyderabad,92,9835,133,61,304,0.78,25,0.25,NetBanking,No,stayed,Medium,Low,Churn Risk,6803,1.45,Medium Risk
229199,34,Male,Mumbai,116,17908,384,249,29,0.58,4,0.63,COD,Yes,churned,High,High,Active,5410,3.31,Medium Risk
229200,56,Female,Mumbai,25,12419,77,228,359,0.05,21,0.99,COD,No,stayed,Medium,High,Churn Risk,4032,3.08,Medium Risk
229201,52,Male,Delhi,44,17223,314,64,22,0.78,22,0.49,Card,Yes,churned,High,Low,Active,2413,7.14,Medium Risk
229202,22,Female,Kolkata,4,9726,45,239,3,0.61,15,0.29,Card,No,stayed,Medium,High,Highly Active,865,11.25,Medium Risk
229203,33,Female,Delhi,73,11982,212,192,192,0.94,12,0.15,Card,Yes,churned,Medium,High,Churn Risk,4126,2.9,Medium Risk
229204,40,Female,Hyderabad,50,2556,273,42,49,0.58,6,0.79,UPI,Yes,churned,Low,Low,Dormant,468,5.46,Medium Risk
229205,56,Female,Chennai,61,3912,248,275,289,0.88,29,0.8,COD,Yes,churned,Low,High,Churn Risk,962,4.07,Medium Risk
229206,65,Male,Hyderabad,97,5034,369,28,30,0.94,25,0.91,UPI,Yes,churned,Medium,Low,Active,1323,3.8,Medium Risk
229207,26,Male,Pune,2,873,237,75,91,0.36,13,0.22,Card,No,stayed,Low,Low,Churn Risk,7,118.5,Medium Risk
229208,50,Female,Kolkata,69,9887,377,257,105,0.65,3,0.52,NetBanking,Yes,churned,Medium,High,Churn Risk,1810,5.46,Medium Risk
229209,52,Male,Pune,86,1136,70,266,187,0.35,27,0.46,COD,Yes,churned,Low,High,Churn Risk,1396,0.81,Medium Risk
229210,57,Male,Delhi,4,17666,120,256,325,0.66,24,0.08,NetBanking,Yes,churned,High,High,Churn Risk,589,30,Medium Risk
229211,67,Male,Hyderabad,65,15502,305,295,357,0.22,11,0.8,NetBanking,Yes,churned,High,High,Churn Risk,3304,4.69,Medium Risk
229212,41,Male,Hyderabad,22,8820,325,138,111,0.84,16,0.29,NetBanking,No,stayed,Medium,Medium,Churn Risk,597,14.77,Medium Risk
229213,41,Male,Mumbai,79,9672,336,281,258,0.86,1,0.83,NetBanking,Yes,churned,Medium,High,Churn Risk,2274,4.25,Medium Risk
229214,67,Male,Chennai,84,14182,376,83,199,0.47,9,0.59,NetBanking,Yes,churned,Medium,Medium,Churn Risk,3168,4.48,Medium Risk
229215,41,Female,Kolkata,83,5249,240,213,189,0.23,15,0.9,NetBanking,No,stayed,Medium,High,Churn Risk,1815,2.89,Medium Risk
229216,36,Female,Pune,18,3084,155,107,129,0.23,6,0.19,Card,No,stayed,Low,Medium,Churn Risk,358,8.61,Medium Risk
229217,56,Female,Kolkata,78,4807,39,13,56,0.05,25,0.75,COD,No,stayed,Low,Low,Dormant,9614,0.5,Medium Risk
229218,42,Female,Kolkata,15,18992,236,17,282,0.92,26,0.91,UPI,Yes,churned,High,Low,Churn Risk,1207,15.73,High Risk
229219,69,Female,Bangalore,83,2665,196,225,144,0.05,1,0.69,COD,No,stayed,Low,High,Churn Risk,1129,2.36,Medium Risk
229220,48,Male,Delhi,49,8604,61,226,8,0.5,20,0.41,UPI,No,stayed,Medium,High,Active,6911,1.24,Medium Risk
229221,55,Female,Delhi,112,15895,388,198,28,0.2,28,0.21,Card,No,stayed,High,High,Active,4588,3.46,Medium Risk
229223,44,Male,Hyderabad,46,9105,264,21,268,0.24,25,1,Card,Yes,churned,Medium,Low,Churn Risk,1586,5.74,Medium Risk
229224,49,Female,Kolkata,102,5999,359,163,86,0.36,24,0.52,NetBanking,Yes,churned,Medium,Medium,Dormant,1704,3.52,Medium Risk
229225,28,Male,Pune,58,16120,273,290,203,0.63,6,0.57,Card,Yes,churned,High,High,Churn Risk,3425,4.71,Medium Risk
229227,61,Female,Hyderabad,89,14135,100,62,230,0.13,0,0.8,UPI,No,stayed,Medium,Low,Churn Risk,12580,1.12,Medium Risk
229228,50,Female,Delhi,54,11971,139,255,275,0.8,9,0.84,COD,Yes,churned,Medium,High,Churn Risk,4651,2.57,Medium Risk
229229,36,Female,Chennai,29,6004,304,182,270,0.4,10,0.34,COD,No,stayed,Medium,High,Churn Risk,573,10.48,Medium Risk
229230,60,Female,Kolkata,99,12949,346,131,76,0.69,9,0.93,NetBanking,No,stayed,Medium,Medium,Dormant,3705,3.49,Medium Risk
229232,33,Male,Kolkata,90,725,160,191,260,0.36,0,0.28,UPI,No,stayed,Low,High,Churn Risk,408,1.78,Medium Risk
229233,52,Male,Mumbai,74,946,272,80,80,0.08,0,0.74,Card,No,stayed,Low,Medium,Dormant,257,3.68,Medium Risk
229234,28,Female,Kolkata,82,6424,350,147,75,0.67,13,0.68,NetBanking,Yes,churned,Medium,Medium,Dormant,1505,4.27,Medium Risk
229235,28,Male,Chennai,32,10856,192,28,24,0.2,7,0.53,NetBanking,No,stayed,Medium,Low,Active,1809,6,Medium Risk
229236,27,Female,Pune,97,11757,7,80,220,0.46,28,0.41,COD,Yes,churned,Medium,Medium,Churn Risk,162918,0.07,Medium Risk
229237,51,Male,Chennai,116,1974,293,182,120,0.55,13,0.41,NetBanking,No,stayed,Low,High,Churn Risk,782,2.53,Medium Risk
229238,69,Male,Chennai,19,9675,103,163,253,0.06,17,0.12,NetBanking,No,stayed,Medium,Medium,Churn Risk,1785,5.42,Medium Risk
229239,22,Female,Chennai,103,11682,355,259,94,0.88,26,0.68,UPI,Yes,churned,Medium,High,Churn Risk,3389,3.45,Medium Risk
229240,40,Male,Hyderabad,54,14317,325,85,153,0.3,15,0.92,UPI,No,stayed,Medium,Medium,Churn Risk,2379,6.02,Medium Risk
229241,42,Male,Delhi,19,19976,92,259,312,0.32,11,0.42,UPI,Yes,churned,High,High,Churn Risk,4125,4.84,Medium Risk
229242,46,Female,Chennai,58,3194,218,263,308,0.92,23,0.24,COD,Yes,churned,Low,High,Churn Risk,850,3.76,Medium Risk
229243,57,Female,Kolkata,109,12513,218,164,182,0.63,1,0.05,UPI,No,stayed,Medium,Medium,Churn Risk,6257,2,Medium Risk
229244,30,Male,Hyderabad,52,14907,339,129,162,0.68,20,0.18,Card,Yes,churned,Medium,Medium,Churn Risk,2287,6.52,Medium Risk
229245,64,Male,Bangalore,36,7134,142,31,337,0.72,21,0.31,Card,No,stayed,Medium,Low,Churn Risk,1809,3.94,Medium Risk
229246,49,Male,Bangalore,91,8542,223,103,354,0.51,15,0.49,UPI,Yes,churned,Medium,Medium,Churn Risk,3486,2.45,Medium Risk
229247,51,Female,Kolkata,102,752,271,285,125,0.35,3,0,Card,No,stayed,Low,High,Churn Risk,283,2.66,Medium Risk
229248,29,Female,Mumbai,111,13603,75,102,276,0.83,8,0.33,Card,Yes,churned,Medium,Medium,Churn Risk,20132,0.68,Medium Risk
229249,41,Female,Chennai,28,15984,199,89,126,0.2,22,0.71,COD,No,stayed,High,Medium,Churn Risk,2249,7.11,Medium Risk
229250,57,Male,Hyderabad,103,8063,136,20,302,0.36,17,0.64,UPI,No,stayed,Medium,Low,Churn Risk,6107,1.32,Medium Risk
229251,38,Male,Hyderabad,84,4114,66,21,5,0.7,2,0.58,COD,No,stayed,Low,Low,Highly Active,5236,0.79,Medium Risk
229252,46,Female,Mumbai,95,5430,184,104,97,0.28,5,0.08,UPI,No,stayed,Medium,Medium,Churn Risk,2804,1.94,Medium Risk
229253,68,Male,Hyderabad,48,8578,339,246,200,0.79,16,0.36,COD,No,stayed,Medium,High,Churn Risk,1215,7.06,Medium Risk
229254,40,Male,Pune,30,4220,250,176,339,0.43,14,0.73,UPI,Yes,churned,Low,Medium,Churn Risk,506,8.33,Medium Risk
229255,50,Female,Delhi,43,8400,266,258,256,0.47,20,0.91,NetBanking,No,stayed,Medium,High,Churn Risk,1358,6.19,Medium Risk
229256,25,Female,Chennai,15,2590,219,186,142,0.59,22,0.13,UPI,No,stayed,Low,High,Churn Risk,177,14.6,Medium Risk
229257,59,Male,Delhi,45,17318,36,268,204,0.35,12,0.48,UPI,Yes,churned,High,High,Churn Risk,21648,0.8,Medium Risk
229258,30,Male,Mumbai,10,605,371,153,247,0.11,14,0.37,Card,No,stayed,Low,Medium,Churn Risk,16,37.1,Medium Risk
229259,22,Male,Bangalore,79,4226,83,66,202,0.32,2,0.35,NetBanking,No,stayed,Low,Low,Churn Risk,4022,1.05,Medium Risk
229260,58,Male,Mumbai,59,5523,339,125,22,0.16,0,0.61,NetBanking,No,stayed,Medium,Medium,Active,961,5.75,Medium Risk
229261,27,Male,Chennai,78,12830,127,152,226,0.76,0,0.98,COD,No,stayed,Medium,Medium,Churn Risk,7880,1.63,Medium Risk
229262,31,Male,Bangalore,108,11105,201,129,174,0.46,23,0.53,NetBanking,Yes,churned,Medium,Medium,Churn Risk,5967,1.86,Medium Risk
229263,41,Female,Bangalore,11,16775,122,58,361,0.9,20,0.02,NetBanking,Yes,churned,High,Low,Churn Risk,1513,11.09,Medium Risk
229264,28,Male,Chennai,68,5428,203,54,227,0.51,27,0.21,Card,No,stayed,Medium,Low,Churn Risk,1818,2.99,Medium Risk
229265,63,Male,Bangalore,91,6727,164,292,3,0.98,24,0.7,NetBanking,No,stayed,Medium,High,Highly Active,3733,1.8,Medium Risk
229266,20,Male,Kolkata,56,7839,212,222,144,0.34,17,0.71,COD,No,stayed,Medium,High,Churn Risk,2071,3.79,Medium Risk
229269,69,Male,Pune,105,4971,224,148,258,0.52,6,0.05,COD,Yes,churned,Low,Medium,Churn Risk,2330,2.13,Medium Risk
229270,47,Male,Bangalore,44,7393,135,132,246,0.43,19,0.04,UPI,No,stayed,Medium,Medium,Churn Risk,2410,3.07,Medium Risk
229271,66,Male,Delhi,72,10013,169,279,82,0.33,7,0.94,Card,No,stayed,Medium,High,Dormant,4266,2.35,Medium Risk
229272,54,Female,Pune,31,3368,66,79,318,0.26,8,0.81,NetBanking,Yes,churned,Low,Medium,Churn Risk,1582,2.13,Medium Risk
229273,24,Male,Delhi,19,874,229,22,136,0.73,3,0.17,UPI,No,stayed,Low,Low,Churn Risk,73,12.05,High Risk
229274,34,Female,Mumbai,106,18305,329,210,252,0.12,0,0.96,NetBanking,No,stayed,High,High,Churn Risk,5898,3.1,Medium Risk
229275,37,Male,Bangalore,110,5900,265,203,333,0.01,10,0,NetBanking,No,stayed,Medium,High,Churn Risk,2449,2.41,Medium Risk
229276,28,Female,Mumbai,65,803,81,76,187,0.24,2,0.03,Card,No,stayed,Low,Medium,Churn Risk,644,1.25,Medium Risk
229277,61,Female,Bangalore,60,12888,281,36,298,0.92,4,0.88,Card,Yes,churned,Medium,Low,Churn Risk,2752,4.68,Medium Risk
229278,42,Female,Mumbai,19,13428,23,63,251,0.12,19,0.51,UPI,Yes,churned,Medium,Low,Churn Risk,11093,1.21,Medium Risk
229279,41,Female,Pune,56,903,338,162,66,0.13,27,0.06,Card,No,stayed,Low,Medium,Dormant,150,6.04,Medium Risk
229280,19,Female,Bangalore,78,14719,353,262,30,0.7,5,0.51,Card,No,stayed,Medium,High,Active,3252,4.53,Medium Risk
229281,44,Male,Chennai,53,1170,378,103,329,0.37,26,0.53,UPI,No,stayed,Low,Medium,Churn Risk,164,7.13,Medium Risk
229282,36,Male,Hyderabad,70,6403,314,231,297,0.71,14,0.79,Card,No,stayed,Medium,High,Churn Risk,1427,4.49,Medium Risk
229283,46,Male,Kolkata,78,11040,258,249,75,0.87,28,0.94,NetBanking,No,stayed,Medium,High,Dormant,3338,3.31,Medium Risk
229285,28,Female,Kolkata,45,729,399,189,83,0.53,12,0.27,COD,No,stayed,Low,High,Dormant,82,8.87,Medium Risk
229286,36,Male,Bangalore,57,12905,209,269,101,0.21,15,0.19,UPI,No,stayed,Medium,High,Churn Risk,3520,3.67,Medium Risk
229287,45,Male,Mumbai,39,13997,11,233,309,0.79,12,0.09,Card,Yes,churned,Medium,High,Churn Risk,49626,0.28,Medium Risk
229288,56,Female,Mumbai,89,13702,183,58,51,0.49,16,0.11,COD,No,stayed,Medium,Low,Dormant,6664,2.06,Medium Risk
229289,38,Female,Hyderabad,81,12549,371,132,235,0.92,26,0.38,NetBanking,No,stayed,Medium,Medium,Churn Risk,2740,4.58,Medium Risk
229290,43,Female,Kolkata,62,18034,38,186,317,0.27,27,0.68,UPI,No,stayed,High,High,Churn Risk,29424,0.61,Medium Risk
229291,39,Female,Chennai,73,18054,47,204,327,0.78,23,0.42,COD,No,stayed,High,High,Churn Risk,28041,0.64,Medium Risk
229292,23,Male,Kolkata,78,5731,290,11,129,0.54,4,0.04,NetBanking,Yes,churned,Medium,Low,Churn Risk,1541,3.72,Medium Risk
229293,28,Male,Hyderabad,44,19537,22,14,212,0.45,29,0.82,COD,Yes,churned,High,Low,Churn Risk,39074,0.5,Medium Risk
229294,31,Female,Bangalore,53,15734,71,171,295,0.57,4,0.33,UPI,No,stayed,High,Medium,Churn Risk,11745,1.34,Medium Risk
229295,53,Male,Chennai,24,9617,57,276,125,0.26,17,0.65,COD,No,stayed,Medium,High,Churn Risk,4049,2.38,Medium Risk
229296,57,Female,Kolkata,30,19075,72,118,214,0.61,1,0.97,Card,No,stayed,High,Medium,Churn Risk,7948,2.4,Medium Risk
229297,58,Male,Delhi,28,12852,207,128,358,1,5,0.45,Card,Yes,churned,Medium,Medium,Churn Risk,1738,7.39,Medium Risk
229298,19,Female,Delhi,113,909,198,120,195,0.4,6,0.85,UPI,No,stayed,Low,Medium,Churn Risk,519,1.75,Medium Risk
229299,60,Male,Delhi,78,6616,273,5,160,0.21,28,0.42,NetBanking,Yes,churned,Medium,Low,Churn Risk,1890,3.5,Medium Risk
229300,37,Male,Bangalore,50,5826,380,283,259,0.09,11,0.34,UPI,Yes,churned,Medium,High,Churn Risk,767,7.6,Medium Risk
229301,39,Female,Bangalore,20,15025,306,77,129,0.29,2,0.75,UPI,No,stayed,High,Medium,Churn Risk,982,15.3,Medium Risk
229302,56,Male,Kolkata,40,5892,43,44,149,0.86,22,0.74,COD,Yes,churned,Medium,Low,Churn Risk,5481,1.08,Medium Risk
229303,21,Female,Mumbai,36,7411,179,167,309,0.65,9,0.54,Card,Yes,churned,Medium,Medium,Churn Risk,1490,4.97,Medium Risk
229304,46,Male,Chennai,107,13483,114,286,183,0.24,1,0.8,NetBanking,No,stayed,Medium,High,Churn Risk,12655,1.07,Medium Risk
229305,63,Male,Kolkata,54,13206,316,259,345,0.82,0,1,NetBanking,No,stayed,Medium,High,Churn Risk,2257,5.85,Medium Risk
229306,41,Female,Pune,29,8075,274,217,159,0.93,28,0.92,Card,No,stayed,Medium,High,Churn Risk,855,9.45,Medium Risk
229307,18,Male,Delhi,16,5421,371,53,332,0.64,15,0.71,UPI,Yes,churned,Medium,Low,Churn Risk,234,23.19,Medium Risk
229308,41,Female,Bangalore,13,11972,103,241,338,0.94,3,0.7,UPI,No,stayed,Medium,High,Churn Risk,1511,7.92,Medium Risk
229309,47,Male,Hyderabad,59,2763,104,269,58,0.35,7,0.43,UPI,Yes,churned,Low,High,Dormant,1567,1.76,Medium Risk
229310,29,Male,Delhi,109,16620,296,295,29,0.73,3,0.16,Card,No,stayed,High,High,Active,6120,2.72,Medium Risk
229311,36,Female,Bangalore,98,10543,370,224,360,0.47,13,0.66,NetBanking,Yes,churned,Medium,High,Churn Risk,2792,3.78,Medium Risk
229312,54,Male,Mumbai,70,18251,208,35,221,0.33,20,0.5,NetBanking,No,stayed,High,Low,Churn Risk,6142,2.97,Medium Risk
229313,57,Female,Pune,79,10899,122,142,179,0.98,4,0.99,Card,No,stayed,Medium,Medium,Churn Risk,7058,1.54,Medium Risk
229314,60,Male,Kolkata,32,3777,210,289,43,0.19,2,0.68,UPI,No,stayed,Low,High,Dormant,576,6.56,Medium Risk
229315,21,Male,Kolkata,30,3492,158,283,322,0.1,26,0.24,UPI,No,stayed,Low,High,Churn Risk,663,5.27,Medium Risk
229316,32,Male,Hyderabad,56,17480,124,232,119,0.83,10,0.15,Card,No,stayed,High,High,Churn Risk,7894,2.21,Medium Risk
229317,37,Female,Bangalore,49,18975,257,132,269,0.78,10,0.74,COD,No,stayed,High,Medium,Churn Risk,3618,5.24,Medium Risk
229318,61,Male,Delhi,1,16636,65,46,25,0.03,18,0.15,COD,No,stayed,High,Low,Active,256,65,Medium Risk
229319,37,Female,Chennai,61,1507,269,206,305,0.21,26,0.69,Card,Yes,churned,Low,High,Churn Risk,342,4.41,Medium Risk
229320,38,Female,Delhi,78,532,75,178,149,0.31,5,0.58,UPI,Yes,churned,Low,Medium,Churn Risk,553,0.96,Medium Risk
229321,27,Female,Bangalore,42,3744,71,175,183,0.73,26,0.28,UPI,No,stayed,Low,Medium,Churn Risk,2215,1.69,Medium Risk
229322,47,Male,Kolkata,39,4632,65,137,123,0.51,15,0.18,NetBanking,Yes,churned,Low,Medium,Churn Risk,2779,1.67,Medium Risk
229323,41,Female,Chennai,12,14915,202,103,257,0.48,13,0.4,Card,Yes,churned,Medium,Medium,Churn Risk,886,16.83,Medium Risk
229324,65,Male,Pune,111,5145,176,49,187,0.59,13,0.47,COD,No,stayed,Medium,Low,Churn Risk,3245,1.59,Medium Risk
229325,57,Male,Kolkata,55,18905,175,36,107,0.35,4,0.47,Card,Yes,churned,High,Low,Churn Risk,5942,3.18,Medium Risk
229326,69,Female,Kolkata,94,7242,304,179,100,0.31,4,0.9,NetBanking,No,stayed,Medium,Medium,Churn Risk,2239,3.23,Medium Risk
229327,57,Female,Bangalore,90,19185,285,209,227,0.25,0,0.95,Card,No,stayed,High,High,Churn Risk,6058,3.17,Medium Risk
229328,55,Female,Bangalore,100,3834,235,138,139,0.39,15,0.97,UPI,No,stayed,Low,Medium,Churn Risk,1631,2.35,Medium Risk
229329,20,Female,Bangalore,45,5984,204,18,146,0.8,18,0.17,COD,Yes,churned,Medium,Low,Churn Risk,1320,4.53,High Risk
229330,46,Male,Delhi,81,10217,91,55,315,0.09,23,0.56,COD,Yes,churned,Medium,Low,Churn Risk,9094,1.12,Medium Risk
229331,25,Female,Pune,37,2000,253,126,266,0.69,3,0.16,UPI,No,stayed,Low,Medium,Churn Risk,292,6.84,Medium Risk
229332,46,Male,Bangalore,43,10517,178,65,31,0.62,7,0.27,COD,No,stayed,Medium,Low,Dormant,2541,4.14,Medium Risk
229333,27,Male,Mumbai,3,2247,375,79,62,0.85,18,0.87,COD,No,stayed,Low,Medium,Dormant,18,125,Medium Risk
229334,22,Male,Hyderabad,69,605,348,127,126,0.18,24,0.43,UPI,No,stayed,Low,Medium,Churn Risk,120,5.04,Medium Risk
229336,21,Female,Pune,85,16250,205,54,268,0.07,1,0.63,NetBanking,Yes,churned,High,Low,Churn Risk,6738,2.41,Medium Risk
229338,52,Male,Hyderabad,4,2990,244,88,19,0.44,28,0.51,COD,Yes,churned,Low,Medium,Active,49,61,Medium Risk
229339,67,Male,Chennai,17,2812,104,95,27,0.7,14,0.75,COD,No,stayed,Low,Medium,Active,460,6.12,Medium Risk
229340,57,Female,Delhi,32,19683,143,210,244,0.5,7,0.64,COD,Yes,churned,High,High,Churn Risk,4405,4.47,Medium Risk
229341,29,Female,Bangalore,35,5961,186,91,101,0.79,12,0.06,COD,No,stayed,Medium,Medium,Churn Risk,1122,5.31,Medium Risk
229342,38,Female,Pune,55,1231,135,79,233,0.89,7,0.95,NetBanking,No,stayed,Low,Medium,Churn Risk,502,2.45,Medium Risk
229343,33,Female,Pune,21,12367,305,178,142,0.01,18,0.93,Card,No,stayed,Medium,Medium,Churn Risk,852,14.52,Medium Risk
229344,31,Female,Mumbai,103,11352,302,293,331,0.94,14,0.68,COD,Yes,churned,Medium,High,Churn Risk,3872,2.93,Medium Risk
229345,38,Female,Delhi,85,4006,271,236,243,0.83,20,0.07,COD,No,stayed,Low,High,Churn Risk,1256,3.19,Medium Risk
229346,65,Male,Chennai,34,2593,111,141,194,0.44,12,0.21,Card,Yes,churned,Low,Medium,Churn Risk,794,3.26,Medium Risk
229347,44,Female,Delhi,13,11546,174,83,92,0.67,17,0.17,Card,Yes,churned,Medium,Medium,Churn Risk,863,13.38,Medium Risk
229348,53,Female,Kolkata,52,5516,11,40,177,0.02,29,0.75,UPI,Yes,churned,Medium,Low,Churn Risk,26076,0.21,Medium Risk
229349,18,Female,Pune,21,19256,285,19,339,0.85,6,0.59,NetBanking,Yes,churned,High,Low,Churn Risk,1419,13.57,High Risk
229350,18,Male,Bangalore,32,6001,313,190,250,0.36,18,0.16,NetBanking,No,stayed,Medium,High,Churn Risk,614,9.78,Medium Risk
229351,39,Female,Delhi,17,17770,242,178,26,0.47,24,0.85,Card,No,stayed,High,Medium,Active,1248,14.24,Medium Risk
229353,69,Male,Bangalore,87,6884,251,224,58,0.51,11,0.13,COD,No,stayed,Medium,High,Dormant,2386,2.89,Medium Risk
229354,37,Female,Chennai,52,17555,242,198,23,0.37,8,0.18,UPI,No,stayed,High,High,Active,3772,4.65,Medium Risk
229355,20,Female,Hyderabad,53,12791,338,164,37,0.75,4,0.69,NetBanking,No,stayed,Medium,Medium,Dormant,2006,6.38,Medium Risk
229356,31,Female,Pune,19,6342,26,90,237,0.85,8,0.92,UPI,No,stayed,Medium,Medium,Churn Risk,4635,1.37,Medium Risk
229357,26,Female,Hyderabad,86,4427,337,211,61,0.15,20,0.83,UPI,No,stayed,Low,High,Dormant,1130,3.92,Medium Risk
229358,36,Female,Bangalore,65,8177,344,238,137,0.19,5,0.06,Card,No,stayed,Medium,High,Churn Risk,1545,5.29,Medium Risk
229359,57,Male,Delhi,114,13748,131,231,305,0.4,14,0.11,NetBanking,No,stayed,Medium,High,Churn Risk,11964,1.15,Medium Risk
229360,51,Male,Kolkata,27,3327,66,96,276,0.99,6,0.28,Card,Yes,churned,Low,Medium,Churn Risk,1361,2.44,Medium Risk
229361,21,Male,Bangalore,74,2296,51,13,244,0.96,18,0.58,Card,Yes,churned,Low,Low,Churn Risk,3331,0.69,High Risk
229362,50,Male,Delhi,102,13263,187,66,22,0.48,22,0.62,Card,No,stayed,Medium,Low,Active,7234,1.83,Medium Risk
229363,60,Female,Delhi,3,14402,124,151,146,0.49,19,0.68,COD,Yes,churned,Medium,Medium,Churn Risk,348,41.33,Medium Risk
229364,54,Female,Kolkata,107,9998,299,14,299,0.15,15,0.08,UPI,No,stayed,Medium,Low,Churn Risk,3578,2.79,Medium Risk
229365,19,Male,Delhi,19,8230,103,54,131,0.25,28,0.3,NetBanking,No,stayed,Medium,Low,Churn Risk,1518,5.42,Medium Risk
229366,44,Female,Chennai,92,5050,267,45,288,0.5,28,0.55,NetBanking,Yes,churned,Medium,Low,Churn Risk,1740,2.9,Medium Risk
